id,ss_id,produce_id,ProduceWeight,PercentageReceived,ContainerType,ChildSurvey
37233775-290ce494,479-37233745-5fe42fe1,prod1012,3,1,1,0
37234066-dc9d463e,479-37233745-5fe42fe1,prod1135,3,1,1,0
39440577-adcdeb06,479-39440571-8aa2dc90,prod1114,3,1,1,0
39440931-fd47f611,479-39440571-8aa2dc90,prod1165,3,1,1,0
41650362-68017b27,479-41650213-a1f15a54,prod1165,3,1,1,0
43858659-2d460708,479-43858614-f9ae924e,prod1089,3,1,1,0
35195209-91b9d560,480-35195194-9c2f322f,prod1112,3,1,1,0
37405654-2d530677,480-37405605-1df6faef,prod1135,3,1,1,0
37405718-a4ba1f68,480-37405605-1df6faef,prod1165,3,1,1,0
41824555-f9d658e3,480-41824244-58a9b019,prod1165,3,1,1,0
49672112-93bf8782,480-49672099-1dabbcea,prod1109,3,1,1,0
36626570-d6af844b,486-36626395-f04e4355,prod1160,3,1,1,0
49488080-d0066660,486-49488014-8a4a7476,prod1160,3,1,1,0
36704775-aa53ab11,487-36704531-e1791ed7,prod1160,3,1,1,0
49491831-7ef3993e,487-49491631-5aaf3179,prod1160,3,1,1,0
37317483-aad94edd,490-37317437-4418255e,prod1113,3,1,1,0
37322226-fca196a4,492-37322189-9a220ad5,prod1113,3,1,1,0
47361021-7fd843d5,492-47360996-7feafb70,prod1019,3,1,1,0
37226918-ba5ce5db,497-37226869-736d3921,prod1021,3,1,1,0
39436179-13ed1c0a,497-39436100-2c45e22d,prod1007,3,1,1,0
41644375-e5b10e61,497-41644350-bba25b21,prod1119,3,1,1,0
41644388-b05baaf7,497-41644350-bba25b21,prod1167,3,1,1,0
50291930-e02ff14e,500-50291753-3c40bf17,prod1031,3,1,1,0
38746836-b0732ec8,501-38746813-c898d9a2,prod1293,3,1,1,0
43959789-e922e86c,502-43959618-43966e8e,prod1020,3,1,1,0
35018965-1dfe019a,503-35018804-22641d1e,prod1071,3,1,1,0
37230478-a54e2f39,503-37230444-e2e86016,prod1057,3,1,1,0
50099477-c8b3dcda,506-50099174-6d0d2198,prod1114,3,1,1,0
37337042-2143d459,51-37326111-6afd5f6e,prod1062,3,1,1,0
47377578-f1bcc2bc,512-47377463-3a33e81d,prod1181,3,1,1,0
42257333-57f39dc9,513-42256914-5669488c,prod1286,3,1,1,0
48902345-dbaf6d77,516-48902256-67008219,prod1109,3,1,1,0
47221426-b84cd89c,52-47221229-fcc1a50e,prod1153,3,1,1,0
50046902-7264b6ba,52-50046777-22f3dbd0,prod1167,3,1,1,0
50911621-98c2bfbe,521-50911402-cd04ae43,prod1141,3,1,1,0
37159415-b2037c1f,525-37159336-ded94c67,prod1113,3,1,1,0
36716683-55298472,527-36716660-21ff9de4,prod1165,3,1,1,0
38927623-3afb7bd3,527-38927493-62193b40,prod1170,3,1,1,0
50185796-e6794c3c,527-50185752-570a962b,prod1160,3,1,1,0
36724070-feaafa35,528-36724014-0e9c75b0,prod1160,3,1,1,0
38750254-8d2a1f3d,54-38750011-c360e44d,prod1013,3,1,1,0
40967125-085b8493,54-40967044-04a5e1b4,prod1031,3,1,1,0
49424543-5a97ab97,54-49424493-7f5daf0d,prod1160,3,1,1,0
49676431-a1301ca8,570-49676351-ce6af8b9,prod1062,3,1,1,0
35145351-f0d51836,573-35145206-62f81454,prod1071,3,1,1,0
34428751-df883e4f,576-34428567-59c14f92,prod1081,3,1,1,0
40075053-29af67aa,577-40074226-c7ac3de8,prod1071,3,1,1,0
46690550-23300347,577-46690449-dc2d0d0d,prod1015,3,1,1,0
50019190-3904bbd9,578-50019065-c4755026,prod1167,3,1,1,0
37226890-a8a54363,581-37226808-b2c09e3f,prod1113,3,1,1,0
36711922-fa2ef432,582-36711795-6c2b87e3,prod1160,3,1,1,0
49574617-3d83045d,582-49574556-385d4605,prod1160,3,1,1,0
44641443-47b4e661,585-44641335-f66edbe8,prod1113,3,1,1,0
35929865-7b7e139e,589-35929795-773df8c2,prod1069,3,1,1,0
41560292-5047a56d,589-41560169-f609e9b5,prod1240,3,1,1,0
44505008-c3b46a9c,595-44504688-f841d30b,prod1098,3,1,1,0
42258593-d24deabc,607-42258548-20679bbb,prod1135,3,1,1,0
42258694-200c1786,607-42258548-20679bbb,prod1165,3,1,1,0
50095506-6f63218c,607-50095485-ce90278a,prod1160,3,1,1,0
50095596-6317124d,607-50095485-ce90278a,prod1275,3,1,1,0
44392770-563e05e8,617-44390541-a728f099,prod1167,3,1,1,0
39471272-6a8a4c2b,652-39470547-a3f57cba,prod1080,3,1,1,0
43869336-d929f195,652-43869122-741117a1,prod1248,3,1,1,0
38783372-251d8822,655-38783248-aa9d3ca8,prod1031,3,1,1,0
44394875-caf8d4d5,655-44394666-a40a8155,prod1020,3,1,1,0
44394914-1493d90a,655-44394666-a40a8155,prod1167,3,1,1,0
40141947-c4306cd9,656-40141870-5d6f0bf0,prod1050,3,1,1,0
46805210-6c5faed8,656-46799694-4ac000f6,prod1061,3,1,1,0
42351671-fbcdde5f,675-42351366-c6da9b00,prod1160,3,1,1,0
43802948-0044b5ec,677-43801950-dee52f9e,prod1031,3,1,1,0
50087305-4bda9786,677-50087103-c712908e,prod1167,3,1,1,0
43877622-47729d68,679-43877531-509866fe,prod1107,3,1,1,0
45109186-df96ee11,679-45109157-09acc433,prod1081,3,1,1,0
40040350-329f9ff7,681-40039218-326d29bf,prod1143,3,1,1,0
45159647-8b2c153e,681-45159384-3dfa6c9e,prod1081,3,1,1,0
49604869-86dfc8cf,692-49604123-969b889c,prod1099,3,1,1,0
49604897-12107b6b,692-49604123-969b889c,prod1263,3,1,1,0
36713357-b2799219,695-36713217-1b1c0b3a,prod1160,3,1,1,0
49575872-804329ee,695-49575789-08ee1645,prod1160,3,1,1,0
36540999-7bfdd989,696-36540937-6bb2fd70,prod1160,3,1,1,0
40051543-76d921b3,701-40051468-e9be1652,prod1160,3,1,1,0
44473130-a98ba004,701-44472848-c82147a1,prod1113,3,1,1,0
51718751-96b28581,701-51718116-a73e8bef,prod1113,3,1,1,0
36707812-de8ca71e,703-36707733-d63d6323,prod1277,3,1,1,0
49489749-51905692,703-49489679-71f1ae73,prod1160,3,1,1,0
36632239-5ee8d071,704-36630817-05d2da35,prod1160,3,1,1,0
51717844-3e5509b4,704-51717585-acfd2139,prod1160,3,1,1,0
40142530-cf2b1e14,707-40142417-c058875c,prod1025,3,1,1,0
44574867-b53ee63f,707-44574663-88b3664b,prod1094,3,1,1,0
46678954-eac00c53,708-46678775-4dcf2651,prod1015,3,1,1,0
49422000-360379c6,708-49421311-3848992b,prod1160,3,1,1,0
38862461-dba25afa,93-38862354-57fd9efd,prod1107,3,1,1,0
50174382-b7a4ec9c,122-50174096-04dda5be,prod1004,3,1,1,0
49461980-3d3c3fcc,173-49461804-303bb213,prod1004,3,1,1,0
49676244-59bd6b10,177-49675954-f3a870d1,prod1004,3,1,1,0
46693991-dcb16923,188-46693664-44c0e89e,prod1004,3,1,1,0
38847401-e5c7b49c,385-38847282-4df55054,prod1004,3,1,1,0
46714978-a5f5a6e4,385-46714545-de987922,prod1004,3,1,1,0
49402636-9594c7f5,431-49402557-e13df414,prod1004,3,1,1,0
49592602-2b1d459b,441-49592515-c989a2d2,prod1004,3,1,1,0
46694036-9c5be8ef,465-46693792-e0a6b04d,prod1004,3,1,1,0
49517124-7ab7a8f4,465-49516826-8c462000,prod1004,3,1,1,0
42187492-7555ffbf,574-42187381-1e45557a,prod1004,3,1,1,0
46611753-c404f98e,574-46611527-1890e2b7,prod1004,3,1,1,0
50068640-08f5640d,589-50068511-1fcba455,prod1004,3,1,1,0
36553544-552e75a2,631-35123911-eeed98e3,prod1004,3,1,1,0
42278346-286bbe89,67-42278236-ba0c5b8e,prod1004,3,1,1,0
51635443-d8199de8,680-51635283-10ff0229,prod1004,3,1,1,0
47111282-df049ee3,709-47111106-18091303,prod1004,3,1,1,0
43961383-5171d622,89-43947904-9419aeca,prod1004,3,1,1,0
49520891-90c97c2b,93-49520777-c1c041d2,prod1004,3,1,1,0
37278294-3dfd785c,122-37278109-22c1d856,prod1004,3,1,1,0
36740307-4fc3ee1d,123-36740173-aeed8639,prod1004,3,1,1,0
43772342-54d6fc94,125-43772325-68800306,prod1004,3,1,1,0
38962611-0807a6a1,129-38942151-3d721829,prod1004,3,1,1,0
44509125-29391171,143-44508955-e66897fc,prod1004,3,1,1,0
34330793-cb2b107c,171-34330004-7579f174,prod1004,3,1,1,0
42190628-329848da,171-42190490-21f47f17,prod1004,3,1,1,0
42216683-dc74e1c2,173-42216341-d52caf80,prod1004,3,1,1,0
46646253-28d06ce9,173-46645859-e52d7e10,prod1004,3,1,1,0
34610267-3676a2e6,187-34586476-99a988d7,prod1004,3,1,1,0
46847639-39d50793,187-46847248-ce894a2b,prod1004,3,1,1,0
49676134-0d3b2bb1,187-49675969-5d6accbf,prod1004,3,1,1,0
44505192-e57f068b,382-44504172-35eca9c6,prod1004,3,1,1,0
36810795-a29df551,388-36810715-fe849a5e,prod1004,3,1,1,0
46875278-ee2765d4,388-46874866-b38c187e,prod1004,3,1,1,0
45284096-7d6a963e,412-45283378-34c66148,prod1004,3,1,1,0
49746563-133d720e,412-49746367-c01c72c4,prod1004,3,1,1,0
44468515-6c349a0f,422-44468247-3f942b0b,prod1004,3,1,1,0
46646918-70afac8a,431-46646756-79192205,prod1004,3,1,1,0
36726140-9b2fe72c,441-36724322-1ba58a4f,prod1004,3,1,1,0
38949964-69c6abb0,441-38949920-c50f76c6,prod1004,3,1,1,0
38844836-ccc5aa7b,442-38844742-5b23e7c3,prod1004,3,1,1,0
46684708-2d8ec999,442-46684369-f8ccf062,prod1004,3,1,1,0
38851059-96d74f71,465-38850880-b2c274a8,prod1004,3,1,1,0
37251411-af9f506b,50-37251239-7ada25af,prod1004,3,1,1,0
35127692-dba441e5,502-35127525-4251a6a1,prod1004,3,1,1,0
42177566-97613145,54-42172043-305b39a1,prod1004,3,1,1,0
36660943-f4a95d34,576-36660609-fcc8428f,prod1004,3,1,1,0
42263502-a90cbdfe,577-42263257-695298c1,prod1004,3,1,1,0
46690569-ae65d804,577-46690449-dc2d0d0d,prod1004,3,1,1,0
38950436-b2032f72,63-38950117-fb549d24,prod1004,3,1,1,0
46779038-d9feff2d,63-46778787-c4eeaaf1,prod1004,3,1,1,0
42185008-f1631dc9,655-42184910-5de0c016,prod1004,3,1,1,0
49442112-024de44e,655-49442017-372a044a,prod1004,3,1,1,0
46810357-463ee5ec,656-46799694-4ac000f6,prod1004,3,1,1,0
43970694-6c534f6f,665-43970611-02fe02b1,prod1004,3,1,1,0
43970847-87bf5f72,666-43970753-093a2ccb,prod1004,3,1,1,0
43970069-d2932207,669-43969960-0a3d289b,prod1004,3,1,1,0
36668883-7d9b6820,67-36637078-794c94e1,prod1004,3,1,1,0
38876443-a54cc724,67-38876102-3aa2c0b8,prod1004,3,1,1,0
46700908-5d8125d5,67-46700758-e02902dd,prod1004,3,1,1,0
43970285-97e773d2,670-43970208-302d7c27,prod1004,3,1,1,0
37175447-d5041afa,677-37175161-e09388bf,prod1004,3,1,1,0
42307653-508a9d52,678-42307175-d93c4c35,prod1004,3,1,1,0
46715132-dde050de,678-46714320-360e200d,prod1004,3,1,1,0
46634635-3bdf27a8,680-46634509-8c7ab6d8,prod1004,3,1,1,0
49601731-e4e957d6,707-49601562-107ed470,prod1004,3,1,1,0
42288102-81deb05e,93-42287938-9a06ae4d,prod1004,3,1,1,0
36545864-1bf6931e,94-36545750-7d2c295a,prod1004,3,1,1,0
51882786-263aa57c,177-51882615-003e686c,prod1004,3,1,1,0
42178869-019aaf38,431-42178828-684db00d,prod1004,3,1,1,0
46697809-050adfd3,576-46697449-3d7b048b,prod1004,3,1,1,0
38932819-f18deb88,656-38932504-98435dc8,prod1004,3,1,1,0
45179035-4e094d00,677-45178640-d3652375,prod1004,3,1,1,0
39374405-64abbfd5,14-39369572-f38d2a58,prod1123,3,1,1,0
38028961-6c008ad8,189-38021762-daae8ab8,prod1123,3,1,1,0
40237760-d3fe4cda,189-40237676-9bb5b6b8,prod1123,3,1,1,0
38847033-34ae69f4,41-38846733-3a1803da,prod1123,3,1,1,0
39625337-31f08865,42-39624894-6c0b108a,prod1123,3,1,1,0
39631225-467419d5,455-39631054-5977164f,prod1123,3,1,1,0
38847214-37cecf7c,456-38847084-0b9c979c,prod1123,3,1,1,0
40071363-b6956458,456-40052628-ccd24522,prod1123,3,1,1,0
38827429-abe43859,459-38827294-80dbc2d3,prod1123,3,1,1,0
38086714-af75fb2f,461-38086573-c72f8f91,prod1123,3,1,1,0
41440120-4dfb4bde,461-41440073-d89fbfb3,prod1123,3,1,1,0
38964256-1204d6aa,462-38940885-b81c088d,prod1123,3,1,1,0
40129200-4dfe481b,462-40129159-733e28a2,prod1123,3,1,1,0
41585725-bf8f7f3d,463-41585598-bd36a9a8,prod1123,3,1,1,0
48902442-099896f4,516-48902256-67008219,prod1123,3,1,1,0
38018801-22f8ecc8,594-38018661-8ad93438,prod1123,3,1,1,0
40226330-b27c30e1,594-40225914-b437609b,prod1123,3,1,1,0
40064485-b2d8f208,596-40056220-75d6d42b,prod1123,3,1,1,0
40062807-c8ab7656,597-40062743-05c5ada3,prod1123,3,1,1,0
40973602-df236298,598-40973413-9737b56d,prod1123,3,1,1,0
41584441-f5511014,599-41584356-5a8daf9c,prod1123,3,1,1,0
39547814-b513aa3a,600-39547692-b9e96cb6,prod1123,3,1,1,0
38760584-146ecb16,614-38760310-5521a888,prod1123,3,1,1,0
40158639-d5b09be8,637-40158374-97f7d33b,prod1123,3,1,1,0
39368876-e21cf686,682-39368673-a105dc42,prod1123,3,1,1,0
39547323-22f7bf32,684-39536546-28ff28fc,prod1123,3,1,1,0
41757418-6adc08a3,684-41749791-a0158ed0,prod1123,3,1,1,0
39464225-765c879a,686-39464021-569eca36,prod1123,3,1,1,0
41660385-57213bbe,686-41660300-87e8de09,prod1123,3,1,1,0
38943407-8de93636,687-38943216-fbacfad0,prod1123,3,1,1,0
39465150-3113754a,688-39464993-ed83572a,prod1123,3,1,1,0
41682688-c37b53c6,688-41682494-ec882cbd,prod1123,3,1,1,0
42338595-93f05071,8-42338549-bb83ec26,prod1123,3,1,1,0
41583816-0c04a47d,14-41575019-2397a97a,prod1123,3,1,1,0
42438697-f6df486a,177-42438645-122ad218,prod1123,3,1,1,0
45254374-43d4c0e4,42-45254236-5e155e6a,prod1123,3,1,1,0
41663506-10ea8c68,454-41663428-ec5cb397,prod1123,3,1,1,0
45265546-b1efc033,455-45265328-d85ce145,prod1123,3,1,1,0
41672386-d4dd682f,458-41672047-a00aff74,prod1123,3,1,1,0
47382219-c2e0fdbb,460-47382137-687a78bb,prod1123,3,1,1,0
43691745-55b7ddcb,461-43683444-ad8b938f,prod1123,3,1,1,0
46464969-00fd6cfe,464-46464884-dcf4c238,prod1123,3,1,1,0
43865247-7acc516d,490-43865228-701dcc34,prod1123,3,1,1,0
42429236-d4552ca9,492-42429202-bf607c43,prod1123,3,1,1,0
42434862-f4feeba6,493-42434750-6b3667c0,prod1123,3,1,1,0
42442474-de1b5297,500-42442458-91796846,prod1123,3,1,1,0
42355387-8063799f,528-42355334-539f0df4,prod1123,3,1,1,0
35049275-ac0c0739,538-35047418-d1080a87,prod1123,3,1,1,0
39638877-238b96d1,538-39638568-24282290,prod1123,3,1,1,0
35195946-1d5209b6,539-35191480-aa760fc4,prod1123,3,1,1,0
49424638-c9d6b70e,54-49424493-7f5daf0d,prod1123,3,1,1,0
35955517-c5cce1b8,543-35954964-04104c01,prod1123,3,1,1,0
35042490-c9dc3d74,587-35042121-76dd920b,prod1123,3,1,1,0
42436845-21a7f361,594-42436786-fdd35d9e,prod1123,3,1,1,0
45180146-416ee250,600-45179999-20cd3546,prod1123,3,1,1,0
47402525-c56fc035,600-47402428-5648563b,prod1123,3,1,1,0
35053405-0373de9b,613-35053035-32d0a5fa,prod1123,3,1,1,0
42192187-88250a83,614-42192008-1a028527,prod1123,3,1,1,0
33635515-f9055056,630-33634356-962d982f,prod1123,3,1,1,0
35190422-167208fb,668-35190034-524be63f,prod1123,3,1,1,0
41577685-bd968025,682-41577357-2ddf59d4,prod1123,3,1,1,0
47382945-4a98d748,684-47382206-722670aa,prod1123,3,1,1,0
42363234-fd657f66,687-42363087-75ad12b0,prod1123,3,1,1,0
47464505-e9c4a965,687-47463486-6d3a40c9,prod1123,3,1,1,0
42338914-b33d0790,695-42338891-4b79dca5,prod1123,3,1,1,0
42272575-69631ef4,704-42272434-79df7e90,prod1123,3,1,1,0
43865627-3c05449a,448-43865289-16709c24,prod1123,3,1,1,0
43937255-8541d75f,454-43937116-0e9b6cc2,prod1123,3,1,1,0
43881372-7c73e3cb,458-43872621-819b8ba0,prod1123,3,1,1,0
43968979-a50aceeb,460-43968805-9772ae7d,prod1123,3,1,1,0
45240910-10629af2,460-45240797-5d6c87c0,prod1123,3,1,1,0
48803921-f9a79a00,506-48803771-fde451cc,prod1123,3,1,1,0
48894457-b63bd6cb,507-48894387-7d81625f,prod1123,3,1,1,0
47210926-3204f2d1,525-47210699-2041aeba,prod1123,3,1,1,0
43967180-6eb48e6a,533-43967087-529553cb,prod1123,3,1,1,0
47383693-f18be67c,538-47298631-61e3809c,prod1123,3,1,1,0
50183395-90aa5506,538-50181917-ff5e9e75,prod1123,3,1,1,0
39470897-4c7c2f60,539-39470561-8f340d2c,prod1123,3,1,1,0
47362507-1aa1b520,539-47362300-717a8424,prod1123,3,1,1,0
50193332-39a4fc67,539-50193165-6cb8229a,prod1123,3,1,1,0
39371710-41b702a3,543-39371171-5b810ec8,prod1123,3,1,1,0
50288816-f01ddbf9,543-50288731-7c169319,prod1123,3,1,1,0
34339421-9deded9f,580-34339342-d64aec21,prod1123,3,1,1,0
39489048-d88f2165,587-39487803-95ec7945,prod1123,3,1,1,0
47383565-90978855,587-47297543-b6ef4ba3,prod1123,3,1,1,0
50178800-0e9efe13,587-50096049-ff9e8ad6,prod1123,3,1,1,0
39624574-a8137179,613-39624201-8cd32152,prod1123,3,1,1,0
50284377-4b481f57,613-50284271-c9eb7b89,prod1123,3,1,1,0
39366873-db9a170a,664-39365563-5b1bb251,prod1123,3,1,1,0
41570644-69120ae3,664-41570246-47047912,prod1123,3,1,1,0
39625528-50f754e3,667-39625251-088ccc2d,prod1123,3,1,1,0
39612061-d4219a01,668-39611256-867adc04,prod1123,3,1,1,0
38933211-1fddc2e1,683-38932926-dc443cd5,prod1123,3,1,1,0
43966971-938cdb7a,684-43957874-ee856983,prod1123,3,1,1,0
34376211-20a38b1f,694-34375987-880d5423,prod1123,3,1,1,0
34494937-a8a2ddda,696-34494554-508c0806,prod1123,3,1,1,0
42437410-684ada93,697-42437314-a266212f,prod1123,3,1,1,0
44473165-af9ba685,701-44472848-c82147a1,prod1123,3,1,1,0
34415341-a9de9c87,703-34414908-8ef1cac1,prod1123,3,1,1,0
40168361-4d49586d,123-40168325-2e8e90ce,prod1011,3,1,1,0
41615885-bd62278f,125-41591045-d2827e07,prod1011,3,1,1,0
47302130-572ad45b,178-47301967-c144f916,prod1011,3,1,1,0
36643069-b8158998,188-36642869-94b7c2f5,prod1011,3,1,1,0
48804595-8254c0be,513-48803962-3dc406f9,prod1011,3,1,1,0
34428779-88458ced,576-34428567-59c14f92,prod1011,3,1,1,0
41649054-8a8cad04,583-41648869-ae9c2e37,prod1011,3,1,1,0
40967094-5ab682d2,617-40967055-a85309c4,prod1011,3,1,1,0
40094833-b5ce08d9,67-40094775-dfee654c,prod1011,3,1,1,0
37175353-e1d6883d,677-37175161-e09388bf,prod1011,3,1,1,0
40096556-7f92cf6d,678-40095429-4672ab52,prod1011,3,1,1,0
40996263-4f140bd2,680-40996137-ff7e53ff,prod1011,3,1,1,0
44424290-508917db,680-44424112-f1811e18,prod1011,3,1,1,0
40040295-0f53cb6f,681-40039218-326d29bf,prod1011,3,1,1,0
47466503-e05adcb1,693-47466376-5b390d87,prod1011,3,1,1,0
49674901-5b4fd79b,693-49674873-b19bc069,prod1011,3,1,1,0
41564908-a977b65d,7-41564732-89234d84,prod1011,3,1,1,0
48933208-f6516108,81-48933161-fc4a7083,prod1011,3,1,1,0
34550010-1b62f1dc,123-34549822-e827b8a7,prod1011,3,1,1,0
46814818-d81b94c4,123-46814756-58b45c72,prod1011,3,1,1,0
39378232-de75ae85,125-39378212-b7707244,prod1011,3,1,1,0
35017701-6048d553,129-35017464-233ce61a,prod1011,3,1,1,0
34330264-ffdc0161,171-34330004-7579f174,prod1011,3,1,1,0
40980805-d6e2a268,171-40980793-b448f058,prod1011,3,1,1,0
51698304-00a9ab73,173-51698101-18e8ad11,prod1011,3,1,1,0
40264035-82b23249,177-40263886-4a9480de,prod1011,3,1,1,0
46904729-4c4105f6,177-46904622-9a7243fb,prod1011,3,1,1,0
35050828-f7537312,178-35050724-934734bf,prod1011,3,1,1,0
40062470-d7c21a5b,188-40061572-d61fe225,prod1011,3,1,1,0
42448868-08292cbe,189-42448360-64ca2153,prod1011,3,1,1,0
47459387-81a679ee,227-47459313-94636345,prod1011,3,1,1,0
40083800-bf135440,385-40058641-99785790,prod1011,3,1,1,0
42510164-af9e143f,412-42509729-42863ca1,prod1011,3,1,1,0
47464384-9c808002,412-47464316-fb3690a0,prod1011,3,1,1,0
37426205-c1b3f036,42-37425697-a49f4f82,prod1011,3,1,1,0
50291649-1973b8bb,42-50291352-bfc6073a,prod1011,3,1,1,0
34343500-88e9b705,431-34341178-c6c8c74b,prod1011,3,1,1,0
46646874-5962ee29,431-46646756-79192205,prod1011,3,1,1,0
34537063-8abc8fb6,441-34536981-26c9863a,prod1011,3,1,1,0
36632933-71095b0c,442-36632923-6af633e2,prod1011,3,1,1,0
40053208-81f36a30,442-40053203-66deab26,prod1011,3,1,1,0
42453185-9256924c,453-42453096-4f7b8747,prod1011,3,1,1,0
37423735-ce666d79,455-37423491-d0374c1e,prod1011,3,1,1,0
42277636-24ecef41,456-42277415-6266ad85,prod1011,3,1,1,0
39462815-f53dcdfa,458-39444240-bd9db7fa,prod1011,3,1,1,0
42200475-14db286a,459-42200318-9c901751,prod1011,3,1,1,0
36876382-323c778f,461-36876297-844dae11,prod1011,3,1,1,0
43691764-41703d9c,461-43683444-ad8b938f,prod1011,3,1,1,0
46873265-57c0156d,461-46873149-27d54ad4,prod1011,3,1,1,0
38964318-195e7e8d,462-38940885-b81c088d,prod1011,3,1,1,0
42350647-50d078f9,462-42350441-0b547b10,prod1011,3,1,1,0
34417089-ed05e766,486-34416218-c6def17b,prod1011,3,1,1,0
35016909-6222d251,497-35016888-e07b2ed8,prod1011,3,1,1,0
41740018-69317a02,499-41739100-f6b2913e,prod1011,3,1,1,0
47368962-4b2426ac,499-47368866-7d6fa24d,prod1011,3,1,1,0
47330953-d6cb886e,50-47330883-cfe799b7,prod1011,3,1,1,0
47477886-7163bfb1,500-47477652-23ce7d09,prod1011,3,1,1,0
40956393-c636e1f6,501-40956388-3c733202,prod1011,3,1,1,0
47385638-3e86e3b0,502-47385555-ff569d4b,prod1011,3,1,1,0
48897089-2d31b470,508-48896909-40ee7093,prod1011,3,1,1,0
47378047-abd331b4,51-47377979-91fdf14d,prod1011,3,1,1,0
46680462-565500f9,513-46680244-3d912c3b,prod1011,3,1,1,0
37166528-17b77518,52-37166456-18c9ed78,prod1011,3,1,1,0
39380617-d7f09ef4,52-39380518-511cf814,prod1011,3,1,1,0
41592637-203a43f3,52-41592577-bb19cc72,prod1011,3,1,1,0
41649990-74b9dce7,524-41649770-44fe426d,prod1011,3,1,1,0
19970522-2c320cc8,528-35871328-f26b5281,prod1011,3,1,1,0
42355664-07410df8,528-42355334-539f0df4,prod1011,3,1,1,0
41698250-d8fa7245,539-41652475-a2498ddd,prod1011,3,1,1,0
47464778-292c4ca5,54-47464710-31099eb4,prod1011,3,1,1,0
47386094-13639dcb,573-47386029-f6f36a64,prod1011,3,1,1,0
41577348-8d30753e,574-41577259-9ca45290,prod1011,3,1,1,0
40074939-5d612954,577-40074226-c7ac3de8,prod1011,3,1,1,0
46690514-ec06d217,577-46690449-dc2d0d0d,prod1011,3,1,1,0
51737659-bba7649c,577-51737538-dc5d982d,prod1011,3,1,1,0
34503710-78b5e24b,582-34498705-b71cd412,prod1011,3,1,1,0
51831763-e2306867,585-51831651-a0eeeff0,prod1011,3,1,1,0
41560175-7ad9f6d8,589-41560169-f609e9b5,prod1011,3,1,1,0
47377017-41dce735,590-47377005-28b718c1,prod1011,3,1,1,0
36819955-d24f05b7,594-36819444-0bb33de2,prod1011,3,1,1,0
42436865-b073e228,594-42436786-fdd35d9e,prod1011,3,1,1,0
42363435-3f3a56f1,597-42363387-37a5090d,prod1011,3,1,1,0
39374358-9ab8d047,599-39374075-a7844a62,prod1011,3,1,1,0
41584482-7cf25a60,599-41584356-5a8daf9c,prod1011,3,1,1,0
37157784-32700d81,623-37156299-8f0dfe64,prod1011,3,1,1,0
39378467-94e5eb90,623-39378416-72d9f0a3,prod1011,3,1,1,0
36726922-c45a538d,63-36726839-80d2e7a6,prod1011,3,1,1,0
47300013-2bb25734,652-47299967-1c4de45b,prod1011,3,1,1,0
40990349-d9ece1bf,655-40990304-1457b48d,prod1011,3,1,1,0
40141888-4435df3a,656-40141870-5d6f0bf0,prod1011,3,1,1,0
42388644-3bbd994a,656-42388584-c569e483,prod1011,3,1,1,0
39377325-0f196b4f,66-39377264-4d2e8b43,prod1011,3,1,1,0
41577689-23987d43,66-41577634-76b61b69,prod1011,3,1,1,0
36668956-492fc987,67-36637078-794c94e1,prod1011,3,1,1,0
39475663-53bc0156,679-39475593-0e00bf74,prod1011,3,1,1,0
34346193-7fc09eb8,680-34346102-761bad48,prod1011,3,1,1,0
41685531-68280628,681-41685315-656de734,prod1011,3,1,1,0
37167968-fed387ee,682-37167348-79bd82a8,prod1011,3,1,1,0
42360258-132305c3,683-42359406-160532cf,prod1011,3,1,1,0
39464266-e0bc0b10,686-39464021-569eca36,prod1011,3,1,1,0
42363247-91c54a47,687-42363087-75ad12b0,prod1011,3,1,1,0
39465184-2edf16b4,688-39464993-ed83572a,prod1011,3,1,1,0
42339005-c6bfc223,695-42338891-4b79dca5,prod1011,3,1,1,0
34415255-7e88293d,703-34414908-8ef1cac1,prod1011,3,1,1,0
42185441-90c96b13,705-42185145-e959532a,prod1011,3,1,1,0
42338691-f79df5a0,8-42338549-bb83ec26,prod1011,3,1,1,0
36628689-7b4fa212,93-36628675-2c6f59f7,prod1011,3,1,1,0
36545892-a66c3af7,94-36545750-7d2c295a,prod1011,3,1,1,0
40239312-34cce412,94-40239271-2725b3fe,prod1011,3,1,1,0
42268060-8e02ff67,596-42267243-077ebcee,prod1011,3,1,1,0
41615904-b472e7a4,125-41591045-d2827e07,prod1003,3,1,1,0
46646154-6b5d60da,173-46645859-e52d7e10,prod1003,3,1,1,0
34434159-90e0b0c6,188-34422099-992f16d8,prod1003,3,1,1,0
44592784-66469083,248-44592451-5f261930,prod1003,3,1,1,0
41584868-1d959e76,377-41584719-95feca27,prod1003,3,1,1,0
46699569-743f877a,41-46699370-5799b80e,prod1003,3,1,1,0
51725387-8f41ebc2,465-51725239-3dd93ef3,prod1003,3,1,1,0
45244389-bd4cdba0,468-45244248-0d4e97a4,prod1003,3,1,1,0
41739740-6182de36,499-41739100-f6b2913e,prod1003,3,1,1,0
46680326-7104cd63,513-46680244-3d912c3b,prod1003,3,1,1,0
46774233-387303f1,516-46774208-9ce4f934,prod1003,3,1,1,0
40167963-ed85c5bf,584-40167873-a0ca5845,prod1003,3,1,1,0
40159080-be7e16ea,586-40158361-512cafc3,prod1003,3,1,1,0
46609437-408879aa,655-46608950-350995ed,prod1003,3,1,1,0
